label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
34.2,1.514037546,1.569382205,1.459628368,1.422654453,1.413553961,1.440155063,1.499185655,1.520882331,1.627407483,1.710334475,1.797095319,1.75054492,1.797153591,1.919061928,1.924806986,4
23.4,1.493986489,1.570951674,1.457809669,1.412897573,1.391672603,1.416255141,1.468788384,1.487057827,1.59446969,1.688597448,1.787993491,1.744230905,1.783215681,1.885666363,1.885360768,4
33.1,1.339788958,1.324207946,1.262954336,1.289111183,1.365229181,1.497298881,1.602710268,1.619948382,1.696436662,1.728774786,1.7929865,1.796831705,1.909890211,2.039476058,2.04977137,4
0.3,2.274930709,2.45567957,2.461717573,2.531681342,2.603639958,2.654752525,2.731956576,2.75202662,2.825052903,2.807012249,2.839838354,2.726210196,2.730193106,2.809665616,2.70958495,2
0.7,2.20120175,2.30555691,2.281778744,2.317812962,2.334184919,2.334508937,2.342019156,2.244790313,2.209250396,2.154161395,2.104191655,2.042871922,2.123061656,2.259292435,2.244281413,6
0,2.337887505,2.50968691,2.480133228,2.496387845,2.567489533,2.683906272,2.811031153,2.826062896,2.884327271,2.826468346,2.821494143,2.778148546,2.736365514,2.742176598,2.627859472,8
1.9,1.255608845,1.17938041,1.121023233,1.156967074,1.198336834,1.336137479,1.326660014,1.438126479,1.62045382,1.619693136,1.680577687,1.774671723,1.809660152,1.793001085,1.767687638,1
1.3,1.880796288,1.907686978,1.930866829,2.023769223,2.045563159,2.133337092,2.049881242,2.069650198,2.086353731,1.931763765,1.921824686,2.045631431,2.257435194,2.414915448,2.515389069,3
1.3,2.743992523,2.860231635,2.916819701,3.008519903,2.949555352,2.911060453,2.828089014,2.793904068,2.837057384,2.742764352,2.601171409,2.470648466,2.368966005,2.336415247,2.404496394,5
4,1.135070426,1.079842536,1.044232578,1.070711672,1.103714188,1.258678392,1.260398725,1.335171204,1.503310031,1.467295404,1.496736237,1.564585884,1.581383089,1.578162665,1.615676368,1
4.7,1.014838634,1.055623553,1.104131165,1.193893306,1.27843799,1.391495849,1.385797689,1.424096633,1.498877348,1.451655102,1.478879595,1.576314955,1.642023876,1.740025348,1.85120438,4
5.7,1.088538011,1.073162106,1.009955474,1.020817771,1.037743118,1.144692222,1.165384283,1.228902798,1.341909929,1.322036787,1.362055965,1.421106518,1.457474757,1.50872202,1.591600308,4
2,1.375052279,1.363582358,1.363544519,1.436236351,1.489070213,1.660890703,1.68063356,1.768531391,1.934842657,1.940428999,1.997547594,2.047567473,2.030950062,1.986600663,1.968605241,1
1.2,1.579183449,1.624358895,1.660375228,1.760434309,1.834437601,2.027988874,2.018373338,2.083349056,2.262112672,2.247588374,2.236875051,2.228594031,2.189908702,2.142186004,2.129822571,2
1.5,1.492469508,1.520593969,1.54518703,1.631745121,1.692450918,1.885528357,1.874653277,1.939646365,2.123815391,2.123317302,2.131094814,2.144799826,2.11381339,2.072202156,2.065157583,1
1.1,2.71073392,2.817539663,2.856233148,2.972523876,2.99668459,3.048391145,2.942651552,2.863523517,2.940784137,2.858948314,2.764449128,2.613017094,2.430583045,2.348858826,2.356886786,9
5.4,2.260295196,2.366758704,2.369985916,2.406225932,2.431179155,2.430731311,2.322441669,2.170138712,2.167594443,2.180021853,2.166754069,2.210090471,2.188561836,2.156611815,2.131518599,8
11.3,2.255379006,2.432582122,2.459921017,2.500181754,2.534006224,2.605120416,2.606634302,2.588954106,2.567927534,2.432875172,2.272430071,2.216863228,2.202484749,2.250036256,2.312294928,5
55.4,2.400982562,2.494402512,2.539599825,2.609615555,2.618660155,2.577828492,2.460386529,2.287942091,2.236522438,2.205187239,2.165224354,2.2437917,2.285444348,2.297264983,2.296997809,5
30.3,1.828211121,2.022055175,2.125341522,2.224404789,2.273317977,2.274159933,2.248416763,2.280791584,2.366124924,2.299820622,2.157597511,2.051754008,2.055956048,2.106583419,2.14003258,8
32,1.425894739,1.497760042,1.508889746,1.572208475,1.614424335,1.691482689,1.710482925,1.815377339,1.937837938,1.938079578,2.001077478,2.073004717,2.070130771,2.092924497,2.163193718,7
22.7,2.409526164,2.556545761,2.580023603,2.565347786,2.476006946,2.288117138,2.15196348,2.11477733,2.168951675,2.193408422,2.188149429,2.249661859,2.23779814,2.216582253,2.210793342,5
23.6,1.209773751,1.236806338,1.237082031,1.331498362,1.433871391,1.582221091,1.590839893,1.66063995,1.744766772,1.671956718,1.710151817,1.821559433,1.887109924,1.992247422,2.108055827,4
36.8,2.503035426,2.57921434,2.621039758,2.700738917,2.695498547,2.628976578,2.496965743,2.353156029,2.306638179,2.234803489,2.160849303,2.236174661,2.310172779,2.31592177,2.328801869,5
32.2,2.43943724,2.592314651,2.620180554,2.628365106,2.554477019,2.400697282,2.25325411,2.153520116,2.154410884,2.151832091,2.160718684,2.248519453,2.259567174,2.254121465,2.263845354,5
21.6,2.144858174,2.334810919,2.402047585,2.449696514,2.475708757,2.536243878,2.547127172,2.562111236,2.57039565,2.435926801,2.262488566,2.192054838,2.180388275,2.217863107,2.2797026,5
32.6,2.417360276,2.538510627,2.591527397,2.634535139,2.609369573,2.509983369,2.359944983,2.216647656,2.1973045,2.18064967,2.166068321,2.256879489,2.283846675,2.278933591,2.280900331,5
31.7,1.295821127,1.438015915,1.497724234,1.597295041,1.666024533,1.748206857,1.712213066,1.775505664,1.898205419,1.892317196,1.969101294,2.088353054,2.11210359,2.149602636,2.208444664,4
20.9,2.598296976,2.658597046,2.676818694,2.744097551,2.747143818,2.695652626,2.55947594,2.44025704,2.385944876,2.295826011,2.198490287,2.239954482,2.320377843,2.337379987,2.352501705,5
22.8,2.751172069,2.81514759,2.802773354,2.823634383,2.802849855,2.810978174,2.708825976,2.618479191,2.597002776,2.465686233,2.328034053,2.321327055,2.333063488,2.381798794,2.432987132,5
25.6,1.654481849,1.72092022,1.70498195,1.745147303,1.783334143,1.898625235,1.943808756,2.069675552,2.198896879,2.168309914,2.191318252,2.267890858,2.228498143,2.185388083,2.188386084,4
32.7,0.943911458,1.027181675,1.090473232,1.156293841,1.196236711,1.226550897,1.168273065,1.174609294,1.242630925,1.227742375,1.299887784,1.417778904,1.473873129,1.552701864,1.641840985,7
23.6,1.214712866,1.313218806,1.376549576,1.504032306,1.594979936,1.693564702,1.667642597,1.709434882,1.802187494,1.788748613,1.857557546,1.983014565,2.047295337,2.106190139,2.177465451,4
27.7,2.499558476,2.623991755,2.602117576,2.657808851,2.687659976,2.739981512,2.707131146,2.626829593,2.590269039,2.476642385,2.322203317,2.270449596,2.263283087,2.31399667,2.369937908,5
24.5,1.289449897,1.338391608,1.386240973,1.485085084,1.528801695,1.600613331,1.621669372,1.701586631,1.811309304,1.833317577,1.901960818,1.981149562,2.003492332,2.036391646,2.134876779,7
0.2,2.292992842,2.421458076,2.491821419,2.620042242,2.657514611,2.769622179,2.705929374,2.71545396,2.8140092,2.704263221,2.63508097,2.592128583,2.526126485,2.504861472,2.500071355,2
0.2,2.392452369,2.386546996,2.246932509,2.158291839,2.044692111,1.970090965,1.976858611,2.154206192,2.290860111,2.275288345,2.242929151,2.187021795,2.041993436,1.920140345,1.807611843,6
15.4,2.13483275,2.058773453,2.016068252,2.111059401,2.136440019,2.13536416,2.186545234,2.196237325,2.205581048,2.205417501,2.256607697,2.298762085,2.324300321,2.32298167,2.360167482,8
2.1,0.692210414,0.64940177,0.641872553,0.644321818,0.600614248,0.628538539,0.644644109,0.670489046,0.73741784,0.838893984,0.910048708,1.00099367,1.075036583,1.136764923,1.244861408,7
8.9,2.457075015,2.292961692,2.147969797,2.176227733,2.200042376,2.188613741,2.251562932,2.246948328,2.223548891,2.204354957,2.200681385,2.182277462,2.184472133,2.185990607,2.291283203,8
3.8,1.200951464,1.181991038,1.268992076,1.432585849,1.374760074,1.34987075,1.359416439,1.37649607,1.41301186,1.446939497,1.492267203,1.562384502,1.774056035,1.924348466,2.09571999,4
1.3,2.908469238,2.86510176,2.865705454,2.926648067,2.798350617,2.752354419,2.719100896,2.596634326,2.452932937,2.362462519,2.35380195,2.423458187,2.512160273,2.541472499,2.541924408,9
4.4,1.034499019,0.969858206,0.959722491,1.021179319,1.022027724,1.100502661,1.200780439,1.261398472,1.347086149,1.451836009,1.512866804,1.603141973,1.675927188,1.734732587,1.823193001,7
5.2,1.092998794,1.028260903,1.024874454,1.074414078,1.043163501,1.114252416,1.22214689,1.277273802,1.366822303,1.471764681,1.537092284,1.61845778,1.694439112,1.746399258,1.836349373,7
2.5,2.873620889,2.774830677,2.749520953,2.819880335,2.724787922,2.620611287,2.519736273,2.391573573,2.328864279,2.341417402,2.417728292,2.519671428,2.557612996,2.497474346,2.422752825,5
1.8,2.90380075,2.833058595,2.783242053,2.813165805,2.700405118,2.53082918,2.425166928,2.354417337,2.354619264,2.460124142,2.611948223,2.67873612,2.555656859,2.41662782,2.44198637,5
3.2,1.437630669,1.390087934,1.461710504,1.619844735,1.575903615,1.584853537,1.624539981,1.618729723,1.589686152,1.606864952,1.660522154,1.765016422,2.024345394,2.188689414,2.343313127,3
3.3,0.951003611,0.919972757,1.011712931,1.18562871,1.207945576,1.256537061,1.319599259,1.358883504,1.356626991,1.349186838,1.33991339,1.327337291,1.344627305,1.354481099,1.500669228,1
1.1,1.887026904,1.933508614,2.133829112,2.288644109,2.220857934,2.116612952,2.032326444,1.939416069,1.851399425,1.778106811,1.777100767,1.82609042,1.938283384,1.986777982,2.043779837,6
4,1.665973232,1.548520309,1.483898517,1.523170673,1.477035268,1.512914312,1.494946258,1.453564541,1.444504065,1.414682117,1.40734909,1.424043469,1.444082387,1.43098052,1.492825279,7
1.8,1.419842379,1.416128773,1.513202001,1.677737398,1.680892865,1.730252465,1.803484537,1.838127771,1.797917425,1.79649131,1.80269106,1.788268606,1.837703293,1.911479042,2.084666454,1
46.9,2.688675644,2.6816929,2.646020075,2.61746106,2.496605904,2.339813417,2.277146788,2.246638827,2.276029023,2.344705723,2.373801177,2.383658739,2.362632196,2.349078332,2.378657528,5
20.6,1.316557704,1.333458,1.43457024,1.573846509,1.555542087,1.571774291,1.617402433,1.640124627,1.718318009,1.831936483,1.946229092,2.073556045,2.196928447,2.234450255,2.288184132,4
59.1,2.577828492,2.460386529,2.287942091,2.236522438,2.205187239,2.165224354,2.2437917,2.285444348,2.297264983,2.296997809,2.303979118,2.302834288,2.288082928,2.271043027,2.343714676,5
35,2.721869512,2.607380875,2.491770204,2.432368134,2.33668478,2.217505684,2.23181648,2.29730167,2.342287614,2.359275942,2.377820103,2.400316215,2.380945401,2.371512154,2.446524163,5
23.3,2.622940082,2.486820479,2.367317071,2.317736942,2.243939816,2.191985225,2.264260923,2.309999793,2.328779737,2.332800963,2.348546743,2.372185373,2.382104989,2.429133981,2.555690569,5
22.9,2.536243878,2.547127172,2.562111236,2.57039565,2.435926801,2.262488566,2.192054838,2.180388275,2.217863107,2.2797026,2.306545768,2.306722784,2.271086898,2.258777449,2.283271248,5
24.4,2.509983369,2.359944983,2.216647656,2.1973045,2.18064967,2.166068321,2.256879489,2.283846675,2.278933591,2.280900331,2.293758625,2.304431926,2.296696598,2.295163999,2.39413221,5
23.9,2.54899674,2.414424177,2.287081622,2.252424925,2.197154826,2.152528734,2.243986153,2.287107074,2.291642633,2.300416383,2.324088818,2.350805396,2.378244109,2.434254968,2.546934795,5
20,2.400697282,2.25325411,2.153520116,2.154410884,2.151832091,2.160718684,2.248519453,2.259567174,2.254121465,2.263845354,2.281629546,2.301050269,2.31186704,2.329935643,2.434279445,5
28.1,2.709342746,2.703165277,2.674518677,2.648553148,2.531617465,2.379148578,2.306638799,2.261396629,2.280445348,2.348701102,2.386010664,2.40136564,2.376903587,2.362674512,2.393149556,5
23.2,2.564654762,2.559960502,2.585596028,2.698732682,2.631107547,2.502021473,2.399002659,2.308064319,2.276583118,2.271885588,2.296196264,2.314382,2.305747998,2.312827004,2.325157758,5
29.5,2.667732954,2.644759673,2.671068079,2.747316415,2.633466317,2.490731393,2.40807566,2.31607274,2.275076905,2.293850304,2.339853816,2.378978273,2.368817643,2.355649415,2.367517609,5
0.2,2.840299372,2.740745712,2.748586901,2.810428893,2.690316024,2.594664064,2.551052068,2.500672445,2.535325098,2.627246571,2.729749638,2.818103722,2.790348388,2.670295356,2.556691026,9
1,2.122381602,2.061071402,1.989012698,1.970910848,1.953214571,1.862425012,1.780411273,1.748279714,1.61693621,1.542557053,1.517346445,1.418086724,1.380757832,1.382609407,1.378956305,7
8.6,1.579024252,1.69102707,1.743941349,1.794357632,1.896935303,1.956994622,2.021253561,2.113353891,2.098800125,2.109760956,2.159547653,2.142208491,2.156133664,2.203714498,2.189833519,7
1.6,2.240348165,2.219304788,2.124170637,1.991789569,1.88472201,1.791086799,1.740256225,1.727346609,1.723289766,1.748259083,1.779926198,1.775338883,1.757707833,1.696642415,1.672049221,0
7,2.055172579,1.94171843,1.862459596,1.750437013,1.616189136,1.575014243,1.590942145,1.655408305,1.691538324,1.78098226,1.795196914,1.738785817,1.67548485,1.66533317,1.719166757,0
4.8,2.042627639,2.025962509,1.995691971,1.988714839,1.96342946,1.921781066,1.861248517,1.838043164,1.737423996,1.633055585,1.592842962,1.491352453,1.447893411,1.449561974,1.423320265,7
3.5,2.19975022,2.22064577,2.200724609,2.204345206,2.260996563,2.25547283,2.229959608,2.294198115,2.229395593,2.207244474,2.232236495,2.097681121,2.038979479,1.993142116,1.848908837,7
1.1,2.722170051,2.561854725,2.406503568,2.345173556,2.36723083,2.505510369,2.687479039,2.689154289,2.618129078,2.537206379,2.476772448,2.498529017,2.566795689,2.612061045,2.667960172,5
1.3,2.686396271,2.624392162,2.488952725,2.386264132,2.322914154,2.336800677,2.461564395,2.558419885,2.562329316,2.529593451,2.474262955,2.463889233,2.53691106,2.5717333,2.607339087,5
1.1,1.584853537,1.624539981,1.618729723,1.589686152,1.606864952,1.660522154,1.765016422,2.024345394,2.188689414,2.343313127,2.403905248,2.424671479,2.526034948,2.583817423,2.571963684,3
1,2.153490775,2.098623785,2.038904672,2.032383932,2.023493144,1.946089398,1.879694154,1.869597947,1.727269693,1.638642591,1.600781436,1.477293709,1.430397453,1.420558149,1.408501076,7
1,2.674813375,2.521103451,2.395195297,2.339220741,2.378956077,2.525659326,2.693152999,2.673891762,2.572380939,2.476704861,2.462528858,2.52278005,2.611099512,2.669050533,2.724775257,5
2.8,1.904484702,1.843931308,1.704786597,1.586910273,1.526253868,1.481334825,1.475381098,1.493506608,1.528578022,1.581192827,1.584627376,1.510994968,1.498498029,1.504871299,1.535526848,0
1.1,1.49928601,1.527544394,1.531402237,1.509843666,1.530265314,1.597086191,1.705656579,1.963212755,2.115869664,2.269385197,2.347071258,2.399264051,2.505196403,2.561494383,2.546151037,4
6.3,2.013851072,1.946256442,1.875751661,1.802468326,1.739703329,1.762725372,1.838341201,1.950481976,1.969051136,2.016333809,1.992948507,1.959856179,1.954459811,1.976541845,2.003463367,6
4.9,2.334096509,2.347565847,2.389694247,2.537962784,2.566507547,2.472250371,2.373369602,2.318244602,2.342945822,2.457999489,2.570001181,2.65094726,2.722856872,2.733594051,2.728389449,5
17.8,2.188149429,2.249661859,2.23779814,2.216582253,2.210793342,2.229674279,2.244492535,2.264759215,2.280442934,2.388410245,2.383482054,2.401729321,2.477692881,2.413123307,2.380502353,8
1,1.647373412,1.68094372,1.702072608,1.830745281,2.042198609,2.187596333,2.328389107,2.458728308,2.515549962,2.586050879,2.636797676,2.643233125,2.673415574,2.679396425,2.649330454,4
2.4,2.24632677,2.219118328,2.120820226,2.055481711,2.053249544,2.008204672,1.942651522,1.895332035,1.753153373,1.652751119,1.612720277,1.503678508,1.452686899,1.433898972,1.422648139,7
8.7,1.68428486,1.781799721,1.821181937,1.8652561,1.974329741,2.02499412,2.076710954,2.158518097,2.129439348,2.133450189,2.190433513,2.161729762,2.168254992,2.213022854,2.179140005,7
3.6,1.925700647,1.871581538,1.741515522,1.61445682,1.544299922,1.502433728,1.492740124,1.511343932,1.545611381,1.615180662,1.622182137,1.54893975,1.518021724,1.521043462,1.549293226,0
5,2.266334228,2.339771237,2.472794131,2.500071709,2.354851412,2.257613663,2.238789388,2.272287102,2.327438307,2.434183223,2.55327659,2.622376927,2.663153322,2.646248234,2.633174157,5
10.9,2.057475577,2.035977617,2.074252564,2.072657686,2.053434785,2.007804331,1.946003467,1.880709671,1.86718929,1.910647415,1.940654594,2.013153316,2.070572401,2.122765902,2.180560036,8
2.2,2.393373029,2.375373617,2.360570806,2.435199787,2.588241745,2.631301789,2.539108921,2.379502668,2.365108657,2.451793234,2.569680992,2.657782221,2.739903988,2.776984602,2.787380849,5
32.9,2.292672231,2.29761292,2.327470748,2.377352607,2.406218899,2.431264017,2.445882696,2.408436292,2.403526524,2.497664977,2.596996347,2.688094049,2.733244898,2.73661647,2.782546286,5
26.3,2.152528734,2.243986153,2.287107074,2.291642633,2.300416383,2.324088818,2.350805396,2.378244109,2.434254968,2.546934795,2.590240974,2.616838683,2.648815877,2.656270099,2.671955502,5
23.5,2.481478399,2.385925957,2.323575731,2.328027057,2.389975135,2.462795964,2.51609244,2.465801507,2.395141789,2.43941764,2.511799357,2.606330764,2.713346501,2.737679404,2.767296848,5
22.8,2.160849303,2.236174661,2.310172779,2.31592177,2.328801869,2.350377713,2.368838564,2.357864364,2.352811278,2.444079081,2.521636497,2.62067405,2.634528569,2.626770559,2.660226315,5
30.4,2.435175624,2.348438834,2.284009769,2.28973751,2.35056303,2.404954927,2.428774943,2.401891009,2.375867705,2.407793468,2.467134076,2.549986786,2.653039891,2.700048796,2.749233248,5
28.6,2.191985225,2.264260923,2.309999793,2.328779737,2.332800963,2.348546743,2.372185373,2.382104989,2.429133981,2.555690569,2.616582544,2.652916268,2.681789483,2.701584905,2.721712009,5
42.8,2.339813417,2.277146788,2.246638827,2.276029023,2.344705723,2.373801177,2.383658739,2.362632196,2.349078332,2.378657528,2.425631543,2.492887832,2.608281386,2.676699381,2.737216263,5
20.7,2.247052622,2.216622148,2.225436098,2.288152412,2.337163277,2.352891056,2.351546759,2.336030711,2.314460151,2.350532042,2.38331978,2.467574863,2.608495619,2.657065065,2.69819401,5
34.7,2.490731393,2.40807566,2.31607274,2.275076905,2.293850304,2.339853816,2.378978273,2.368817643,2.355649415,2.367517609,2.396725281,2.46393756,2.557569765,2.615894391,2.684990905,5
21.9,2.328034053,2.321327055,2.333063488,2.381798794,2.432987132,2.467651125,2.468757093,2.407715358,2.401316885,2.489687033,2.594283179,2.69342401,2.739975102,2.748528266,2.785231291,5
22.8,2.319929824,2.298735412,2.311341276,2.365708296,2.408667545,2.432593903,2.453076258,2.41081269,2.398410058,2.476761472,2.56932102,2.668061085,2.729444355,2.739253294,2.7740449,5
21.1,2.189473817,2.228851021,2.194429209,2.146656372,2.110866209,2.120033063,2.105738011,2.125512669,2.152760414,2.287672518,2.309727368,2.296593767,2.304890886,2.236034967,2.156160993,8
